label,tweet_id,user_id,text
Positive,792736044286259200,1605067236,"RT @HillaryClinton: With just 10 days to go, Republicans are pulling out all the stops to try to bring Hillary down. RT this to help ge… "
Positive,788944574387458049,739594412951506946,RT @jasoncherkis: This will get lost in the Trump news but Hillary Clinton's debate performance was close to flawless.
Neutral,740967268574765056,158482123,RT @intlspectator: Bill and Hillary Clinton made over $153 million from paid speeches between 2001 and 2015 according to CNN report. https:…
Negative,760260164889022464,16898084,Hillary Rodham Clinton: A Study of Corruption and Deceit https://t.co/BKZ3drHBBp via @FreedomOutpost
Positive,697080009744371712,250657324,"RT @HillaryClinton: Granite Staters, today's your day. RT this to remind everyone voting today why we need Hillary in the White House. http…"
Negative,784685285279838209,3811862657,"RT @Manni_syd: #IWillVoteTRUMP

NEVER EVER CROOKED LYING HILLARY CLINTON 👎👎"
Negative,753493164619501568,736750781093707776,"RT @Bernie4Trump: Bernie has betrayed all of us, we will not stand for 4 years under the corrupt and racist Hillary Clinton"
Negative,759229164822093825,2915319020,"RT @TRUMP_PREZ: Did Hillary Clinton &amp; DNC Hire Actors (At Below Minimum Wage) To Work At The Convention? 

https://t.co/mHwkFm4Mjz https://…"
Negative,723011264172040192,2884845544,Sign the pledge! Under no circumstances will I vote for Hillary Clinton. #NeverHillary  https://t.co/JtxME1WwSr
Negative,730346869633646593,708458185494040576,RT @Reince: It is nothing short of embarrassing that Hillary Clinton has now been defeated twenty times by a 74-year old socialist from Ver…
Negative,711884670477053952,141563430,RT @wikileaks: Hillary Emails: Overthrow #Syrian government to help Israel https://t.co/e93JddH9nv #syria #iran #saudi https://t.co/yZysFuO…
Negative,712974082225135617,16080891,Hillary Clinton's Problems Go Way Beyond Her Emails https://t.co/DF0XgK1Wa0
Neutral,791407382429655041,2679794720,Poll: More Republicans expect Hillary Clinton to win U.S. election than Donald... https://t.co/JnMvayVKdz by #FederlcoHoyos via @c0nvey
Negative,795895635119575041,71989243,"RT @ARnews1936: ""Julian Assange claims Libya was Hillary Clinton's war, FBI out for payback over her resistance"" https://t.co/oTZS39hhcL"
Negative,736638309540171777,3220326723,RT @radiobiafralive: FEAR OF BIAFRA- BUHARI SPENDS MILLIONS OF DOLLARS FUNDING HILLARY CLINTON'S PRESIDENTIAL… https://t.co/pi0KPWXb0w http…
Negative,749709710853636096,26210888,RT @realDonaldTrump: Only a fool would believe that the meeting between Bill Clinton and the U.S.A.G. was not arranged or that Crooked Hill…
Positive,740364909142216704,15984412,"RT @bannerite: I voted for him! Now, I've voted for her! #ImWithHer #SCPrimary https://t.co/R6zUEoN2qc"
Positive,738500590028902402,1278997831,RT @CNNPolitics: Hillary Clinton takes on Donald Trump: Her 34 toughest lines https://t.co/FqKy627ZLk via @GregJKrieg https://t.co/nMp3sP0v…
Positive,783342385598124033,461382830,@VOANoticias Hillary Clinton ✔️
Positive,724331683898490880,859094245,"RT @sarah_unrau: Hillary Clinton, is that you? https://t.co/0JTVzIUV1A"
Positive,725661910759251968,240882716,"RT @EricBoehlert: women need to win the ""right"" way...... https://t.co/c3ZB7hJnsW"
Negative,777625827466969133,3167696621,RT @realDonaldTrump: I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again! https://t.co/gtL…
Negative,727991080172523522,566518537,RT @JeanetteJing: https://t.co/1bICAfoPMQ was co-hosted on the Clinton Foundation's server by their top corporate fundraising staffer. http…
Negative,790631380552065024,4853583291,RT @SmythRadio: BREAKING! NEW @JamesOKeefeIII video proves #Hillary broke campaign coordination law! https://t.co/xgWCtuIkJ2 SHARE! #monday…
Negative,793576905622499329,4029018734,#WikiLeaks SHOCKER – Hillary Clinton Will Be FORCED To Stand Trial For This! https://t.co/BXLorPv0zX #TRUMPWILLWIN #TRUMPWON #PENCEWON #MAGA
Negative,703095606793768960,17579643,#WhichHillary Bernie Sanders &amp; Hillary Clinton Over The Years: Then vs. Now https://t.co/8qvt2REta0 via @YouTube https://t.co/GulcedgHfo
Negative,788456217798545408,3160708814,@realDonaldTrump PLEASE nail debate!..pound the wikileak details out &amp; expose this video! https://t.co/HWVBO51yT5
Negative,794523997417259008,29548812,RT @IngrahamAngle: The CCCE…The Clinton’s Continuing Criminal Enterprise…GREAT piece from Andrew McCarthy on @NRO. https://t.co/TW2d5UT2pD
Negative,780737723057528832,3578738958,RT @realDonaldTrump: Hillary Clinton is the only candidate on stage who voted for the Iraq War. #Debates2016 #MAGA https://t.co/Um5WJXEEKr
Neutral,783510118826520576,36755941,RT @LifeNewsHQ: BREAKING: Tim Kaine: Hillary Clinton’s a Good Methodist and I’m a Good Catholic Even Though We Support Abortion… 
Positive,720814201908760577,930212888,RT @HillaryClinton: RT if you're standing with Hillary tonight. #DemDebate https://t.co/HTPYX8cnnJ
Positive,698690329105534976,4198376296,Thank u Dallas. https://t.co/AC03E8SCBI
Negative,784610401917005824,1195535130,"RT @BlissTabitha: Hillary Clinton's Foul Mouth ""Trumps"" Donald's locker room talk. She VERBALLY abuses people!! https://t.co/xw4Vyxgiqy"
Negative,777196453118767105,1169382680,"RT @sweetatertot2: Even Clinton mouthpiece MSNBC @JoeNBC admits Hillary is the mother of #birtherism &amp; ""Obama is a Muslim"" #MorningJoe http…"
Neutral,756026278789181440,59736477,RT @wikileaks: Are you ready for Hillary Clinton? Our series on the candidate starts this week in the lead up to the DNC. https://t.co/SjtS…
Positive,753469393577742336,118512128,"RT @TheDailyEdge: Clinton: 72%!True, Mostly True, Half True
Trump: 76%!Mostly False, False, PANTS ON FIRE
Honesty + Policy #ImWithHer https…"
Neutral,789385418009522176,245778176,RT @double_cupp_me: We gone sit here and act like Hillary Clinton ain't been representing Death Row Records at all 3 debates? https://t.co/…
Neutral,769683671095869441,204132287,Clinton's 'Alt-Right' Speech Targeted Same Audience as National Review 'Against Trump' Issue- Breitbart https://t.co/gHwnw9nvMb
Positive,795733060914290688,599468635,"RT @Mcgreenst59: Hillary's final message 1 of hope. She'll ""work (her)heart out"" &amp;""never give up"". If u know anythng abt HRC, no pro… "
Negative,787333235000877060,380532380,There it is! The election is officially #rigged!! https://t.co/Y6pJZYgDuN
Positive,775563170354073600,65803294,Michael Moore blasts hateful people chasing Hillary Clinton about her health in brilliant smackdown https://t.co/LCDFQYZcqZ
Negative,763038839652831232,330623773,RT @DLoesch: So the Taliban-supporting father of a gay-hating terrorist was invited to sit behind Hillary Clinton and given VIP seating. WO…
Neutral,730134456535646209,18661371,Dan Savage Defends Hillary Clinton's Marriage Record ... https://t.co/XrU8crQCG5 #LGBT | https://t.co/TM5HTHFDO0 https://t.co/xZIBPUQXAE
Negative,785200774020235264,164532543,"RT @DeanSchanzel: BREAKING DOJ - Obama Cover Up Mass Hillary Clinton Arms Sales that went to our enemies in Syria &amp; to Libya
 https://t.co/…"
Negative,794858783147048960,3166178833,RT @TrumpSuperPAC: NOW in #Florida! Obama should stop campaigning for #CrookedHillary! He has a conflict of interest and knew all abou… 
Negative,796097508048916480,987719760,RT @DJLagrav: Donald trump is having Benghazi war heroes speak at his rallies and Hillary Clinton is having Jay Z and Beyoncé.... wow that'…
Negative,772225566661570561,763736316869808128,Hillary Clinton has been more than accessible to those who reside in some of the country’s most moneyed enclaves https://t.co/qxqqegHXNJ
Negative,757978572313075714,965449561,RT @true_pundit: GRAPHIC: #BernieSanders about to commit political suicide on national TV at #DemsInPhilly as he completes his sellout to #…
Positive,778301783353548800,1061723917,RT @Honey17011: #ImWithHer because she fights for the things that make America great. #NeverTrump #DirtyDonald https://t.co/Yp4VtRUtMY
Negative,766265143437262848,1433739860,RT @ThomasPKennedy3: As @realDonaldTrump has said continually the SECURITY &amp; SAFETY of USA is the #1 job of GOVT. #Hillary failed AGAIN! ht…
Negative,699305370490171392,39403686,@HillaryClinton YES! violence to those poor unborn children of God!
Negative,758808519357272064,756501342433050626,RT @movement_trump: Retweet if you predict Donald Trump will crush Hillary Clinton and become the 45th President of The United States!🇺🇸 ht…
Neutral,794728476209070080,53471148,Bey is bringing it home for Hillary Clinton in Cleveland https://t.co/T04WSIG6ao
Positive,724198144565751809,569612713,RT @Italians4Trump: Charles Koch: 'It's possible' Clinton is preferable to a Republican for president - POLITICO https://t.co/ouOhuLHgtv
Negative,795993677424459776,2280896059,@thedemocrats Your kind of woman? https://t.co/XeWsvFFliX
Negative,772089541859635200,759826240408723456,"RT @HalSear: Why hasn't Hillary Clinton been indicted for obstruction of justice? #WellThatsAGoodQuestion 
https://t.co/T4wUAMPGWY"
Negative,788448156908388352,2912697515,"RT @LarryT1940: #Open_Borders, #TPP, #NAU = Domestic #Crime, #Terrorism, &amp; #Minimum_Wage_Jobs at unheard levels under #Hillary. Don… "
Neutral,763407382168895488,60348415,RT @FoxNews: Judicial Watch releases more #HillaryClinton emails https://t.co/YvAwpoN4oA
Neutral,776424197136330752,2291814199,Hillary Clinton faces dilemma following ‘deplorables’ remark | TheHill https://t.co/hR7PIPgzHL
Neutral,763461051304247296,37171396,"RT @CNN: Hillary Clinton: ""Words matter, my friends. ... Words can have tremendous consequences."" https://t.co/UYpqI3w42L https://t.co/ZSu3…"
Negative,794082256885141504,3281353441,RT @halsteadg048: Obama handed out immunity deals like cotton candy for #Hillary's criminal partners that #FBI wanted to question! https://…
Negative,781322173772361728,557960079,"RT @SandraTXAS: #Hillary paid by Muslim countries, she isnt going to say 'Islam terrorist' #FollowTheMoney
#VoteEarly 
#RegisterToVote
#MAG…"
Positive,779428287156064256,3587744832,"RT @KevinMKruse: In 2013, only 20 small businesses and farms nationwide were subject to the estate tax. 

Not 20%!of them. 20, total. https…"
Negative,781299941876568064,23092390,"For all of the people out there who support Hillary Clinton, and think she won the Presidential debate earlier... https://t.co/FOoKbA5xki"
Positive,775019088334557185,366023549,"RT @amaditalks: How we talk about Hillary Clinton's health isn't just sexism, it's also ageism but most importantly, it's giant flashing ne…"
Negative,795825789899972608,1249841863,"RT @AnnCoulter: Ann Coulter: Hillary Clinton's Presidency Would Be ""The End Of America"" - https://t.co/UXOgwtNXFO"
Positive,786607298059919360,38701457,RT @HillaryforOH: Voters came out early in Geauga County this morning for #OHVotesEarly to help stop Trump! #ImWithHer (28/87) https://t.co…
Positive,700049696195096576,26785949,Republican party releases fake Nevada poll to make it look like Hillary Clinton is in trouble https://t.co/YTW8kiPXc1 via @dailynewsbin
Negative,791729686682357760,1694109350,"RT @BreitbartNews: Clinton campaign says they delayed interviews cause of Hillary's ""frame of mind or her mood""

Too moody? How sexist! htt…"
Negative,778748011639926784,762708618063904768,Do you despise #RichPoliticians like #Hillary ?  Join https://t.co/NKhjrpTpzl https://t.co/j5Bs49As9A
Negative,793083571326050304,23202568,RT @DeplorableBride: #HillaryForPrision   #hillarysemail The #emails proves #Hillary is the most #corrupt #politician EVER! How can she… 
Positive,791033921295089664,14670431,RT @ActionTime: Video:Watch Rubio Get Booed Offstage by Latinos in Orlando #VoteBlue #Dem #HillYes #Hillary2016 #ImWithHer #Dems https://t.…
Neutral,775986454459658240,727281984788004864,Obama: I am really into electing Hillary Clinton - https://t.co/3T7n3VUHOU https://t.co/cEAyVl3jvn
Negative,795837129477726209,407938437,"Bush&amp;Obama did Open World Ephedrine Disinformation.
☛https://t.co/4qeXcpehfn
#UN #news #politics #Hillary #Clinton… https://t.co/YNhvDDByrb"
Negative,716879543227658241,398657107,"RT @darianeverett: ""Ironically, the only person lying about Hillary Clinton's record is Hillary Clinton""

HRC voted FOR Cheney's bill

http…"
Negative,786400820657025024,701950741100027904,RT @Darren32895836: Nothing 2C here!! Just Crooked Hillary Clinton Selling Weapons to ISIS then Obama Covering by tossing sum American… 
Neutral,757005699079507968,202915398,"RT @NicholsUprising: Hillary Clinton’s VP pick has split with labor on the TPP, banking regulation and even “right-to-work” laws.
https://t…"
Negative,775850137960779776,224383563,"""I Protected Hillary Clinton In The Secret Service - Here's Why Her 'Fainting' Video Really Scares Me"" #inners https://t.co/kH87La05O8"
Neutral,775068863339778048,14795610,RT @latimes: Hillary Clinton's health incident at this morning's 9/11 event caps a rough week and gives fuel to critics https://t.co/YyGN7q…
Negative,788986869937733632,3762850221,RT @Scarlett210: It's patently obvious which scripted answers #Hillary was READING tonight! #DrainTheSwamp #debatenight… 
Negative,786586592081240064,706602069222944768,"RT @LindaSuhler: Oh, man.

This one f'ing OOZES hypocrisy.

There IS no real Hillary Clinton.

#PodestaEmails6 #CarbonTax… "
Neutral,745114412478922754,4192080441,RT @politico: Big Wall Street donors have a message for Hillary Clinton about Elizabeth Warren https://t.co/EobbhYNE3V | AP Photo https://t…
Negative,793239159058071552,15862550,RT @LifeNewsHQ: Planned Parenthood Celebrity Spokeswoman Lena Dunham Campaigns for Hillary Clinton https://t.co/CccLpePHAb https://t.co/O3k…
Negative,719368916687011840,3126748277,"RT @realDonaldTrump: Bernie Sanders says that Hillary Clinton is unqualified to be president. Based on her decision making ability, I can g…"
Positive,784770722174349313,71651549,"RT @HillaryClinton: ""President Hillary Clinton on her worst day would be so superior to a President Donald Trump on any day."" https://t.co/…"
Positive,775452786297217025,203131589,Conspiracy Theorists Think Hillary Clinton Has a Body Double: She doesn't. https://t.co/RrD9cWGmx5
Neutral,748301550137663488,1426327100,"Poll: Clinton extends lead over Trump: Hillary Clinton leads Donald Trump by six points, 44%!to 38%!, in a Fox... https://t.co/NKicmhh4rv"
Negative,695704842061291520,2222256464,Sit this bitch down somewhere in a room &amp; slap her with a brick of quarters until shit start believing then https://t.co/X6XMiJoPNa
Neutral,718904036301209601,271219601,"Bernie Sanders prevails in Wyoming, continuing winning streak against Hillary Clinton https://t.co/74IyleouZY"
Positive,784615496255729664,14574560,"@Roan_onHorton Trump was very wrong, but apologized already. #Hillary is too prideful to do what Trump did tonight. She'll deflect and deny."
Positive,775892710171353088,18959644,"RT @nobarriers2016: Thanks, Obama! #BarrierBreakers2016 #ImWithHer https://t.co/O601M4iaPi"
Negative,777334818212196353,712690051201695744,"RT @women4_trump: No thanks, I'll just not be fashionable and wear tight jeans. Ridiculous. What female wants 2 look like this??! https://t…"
Negative,745630822854762496,3092840974,LIVE Stream: @realDonaldTrump Anti-Hillary Clinton Speech in NYC on NOW! https://t.co/UiSvbxegzI @danscavino @freeamerican100 @infowars
Positive,750362444749570049,22728028,People going after Hillary keep taking L. Who got next? #ImWithHer https://t.co/da4mmivQLU
Negative,774665852713050112,17000619,RT @NimbleNavgater: Trumps Pensacola rally yesterday had more attendees than all of Hillary Clinton's August rallies COMBINED. https://t.co…
Positive,771487499860389888,1481409751,RT @SolidBlue2012: Two of Trump's favorite things: Using women and breaking laws to make a buck. #ImWithHer #NeverTrump #Slime https://t.co…
Negative,785979860774555648,3761068394,She is the Devil in a pantsuit.  https://t.co/L6Amf32le2 via @BreitbartNews
Neutral,779584556408201216,139185882,"RT @Adweek: Hillary Clinton just went on Between Two Ferns, and it's hilarious: https://t.co/yxqzqAvy2Z https://t.co/Z4dTFtPVyy"
Negative,739586295039692800,979485488,@Ramdog1980 Hillary Clinton started the 'Obama is a Muslim' Movement in her 2008 campaign.
Negative,788300363526844417,2472257538,RT @Darren32895836: BREAKING EVIDENCE That Crooked Hillary Clinton LIED to @FBI! HRC Admits 2Know EXACTLY What Security Protocols Mean!… 
Negative,758262761478557697,1301311892,"RT @davlyn2032: Just like I have warned from the beginning, Crooked Hillary Clinton will... https://t.co/iwDx4fwhnX by @sheilasheila58 via…"
Positive,741126560795758592,25920303,RT @LSmith51: Kerry: 'Everybody' should celebrate Clinton win https://t.co/7osoET6Wqi
Negative,751254016173092864,301212396,"RT @GovMikeHuckabee: Man who swore if we liked our doctor we could keep our doctor to vouch for Hillary's honesty and trustworthiness:
http…"
Negative,741242388010696704,272082993,"RT @ThePatriot143: White House Admits Hillary Clinton Is Under Criminal Investigation,Obama Endorses Her Anyway https://t.co/SZyMN6tfhX htt…"
Negative,698228926016069633,193357080,RT @DailyCaller: New Emails Show Press Literally Taking Orders From Hillary Clinton https://t.co/iGQWiJUTBh https://t.co/ciFqFFlW9t
Negative,728450544046514177,52284025,Hillary Clinton Top 10 Donors https://t.co/LQRh0xpDmM
Negative,743282673616052224,3247172676,Russian Hackers To Expose Hillary Clinton https://t.co/ilELI9N85e
